Fold,Epoch,Train Loss,Train R2,Train_Corr,Validation Loss,Validation R2,Validation_Corr
0,0,95546.99639781268,-96233.8125,-0.007576700857019502,2737.6010070059465,-2762.24609375,-0.05136902934958125
0,1,4293.766814644455,-4323.615234375,-0.0027221382130384188,263.70694130345396,-264.9158935546875,0.09979156891586492
0,2,8017.922033240126,-8074.35791015625,0.0007690992735927453,12376.38759233884,-12496.0849609375,0.004279182304318882
0,3,667.5068305980833,-671.3106079101562,0.009715366151276337,140.29003381198234,-140.653076171875,-0.010008412274469374
0,4,207.16186026218816,-207.64047241210938,-0.0009801338671718391,83.36782679384054,-83.09698486328125,0.11020552082951408
0,5,414.3247585265832,-416.2986145019531,-0.006215619688684762,51.15908657490966,-50.63041305541992,-0.027225122150786027
0,6,2930.1098406337496,-2950.2080078125,-0.00751433498498883,11.734280746475404,-10.847868919372559,-0.019324281043576818
0,7,10.833311450445937,-9.911100387573242,-0.0016458001731034652,25.945050088982832,-25.17146110534668,-0.013148071455290318
0,8,711.224152694629,-715.330810546875,0.001961267713647352,53.26248612915456,-52.77731704711914,-0.0035135190923356167
0,9,16.423868531438597,-15.539924621582031,-0.01017404359272161,13.104691153113176,-12.227690696716309,-0.011083248305584922
0,10,6.574293963256336,-5.621046543121338,0.010227204520057862,20.771558224913562,-19.95203399658203,-0.006599289004593137
0,11,13.167356632023356,-12.259723663330078,-0.0083446531981655,55.48185941564892,-54.98054122924805,0.057330112666186
0,12,10.274600230738626,-9.306804656982422,-0.010839742300830386,243.25617542344065,-244.41473388671875,-0.03229827661647847
0,13,13.03083035419294,-12.123882293701172,0.016358612714942714,3.513896059652089,-2.5438077449798584,0.010090181182992635
0,14,4.412440757500244,-3.443594455718994,0.016502544521751053,1.9918454372689791,-1.0084788799285889,0.011683794522109525
0,15,6.5433282442655125,-5.590304851531982,0.015745383984930153,12.177479494921108,-11.281576156616211,-0.024539772892704825
0,16,8.28531632170066,-7.343533515930176,-0.0059982918138238445,1.2513291906972646,-0.261982798576355,0.012460310407211739
0,17,5.846334976341345,-4.888122081756592,0.0023737110155493957,1.0168956910912323,-0.025615572929382324,0.08642906533628858
0,18,301.6315271327953,-302.8026428222656,0.022688208868201887,7.72037856009325,-6.786932468414307,0.0045224674328371095
0,19,4.298005834463399,-3.3258304595947266,-0.03130697367151588,3.345476328844001,-2.373931646347046,0.034277615551861165
0,20,3.7428667471341206,-2.769700288772583,-0.0015338170212793704,13.902113142283822,-13.021573066711426,0.07769381793198593
0,21,4.9017189082131924,-3.9357705116271973,-0.0008766690620708326,21.09703251996986,-20.27849769592285,0.16480393037142327
0,22,188.5308211627808,-188.88804626464844,-0.0022383766690186714,1.073499026056002,-0.08276760578155518,-0.008423257271234089
0,23,1.6375317533312719,-0.6490310430526733,-0.015355105936197124,2.3333373738203935,-1.3546137809753418,0.025727179383289077
0,24,1.4480373151185182,-0.45798254013061523,-0.018149505901296083,1.3018008132695187,-0.3127591609954834,-0.060521575570666
0,25,1.5625305957375084,-0.5736228227615356,-0.007458267541214935,0.9948210905377681,-0.0035445690155029297,-0.038110620566774
0,26,3.831337068128006,-2.8588244915008545,0.008754013850815994,1.9395306532682195,-0.9561198949813843,0.023097497474196853
0,27,2.235475783139135,-1.2514071464538574,-0.013855442255824265,1.0841988509724498,-0.0935133695602417,0.028377336236139878
0,28,2.340208802632648,-1.3568487167358398,0.007398715975929935,1.0004919018400342,-0.009299635887145996,-0.0046363340530154
0,29,2.571072119725028,-1.5894062519073486,0.006253133629238099,0.9861619736441234,0.005120038986206055,0.1372136471969344
0,30,2.027764987627001,-1.0422825813293457,0.01412407071204178,1.7573660329919354,-0.7720441818237305,0.036445762533394696
0,31,1.7485819365130972,-0.7609424591064453,0.004643142256372074,1.1696465218115433,-0.17953884601593018,0.023104715830594143
0,32,1.7741667397750547,-0.7866241931915283,0.0030827991498684937,2.280871407705763,-1.2998571395874023,-0.08469266652852367
0,33,2.456910541913309,-1.4743447303771973,0.004929899972909409,1.2958480173096,-0.3067941665649414,0.11085665480619655
0,34,1.574246553951363,-0.5854742527008057,0.0062533507080194655,1.6758513450019272,-0.689907431602478,0.08156839221610145
0,35,1.9971441006874844,-1.0113348960876465,-0.007996356564542513,5.039106074615046,-4.084780693054199,-0.046266845946704396
0,36,1.220530404749854,-0.22917568683624268,0.007825420553157663,1.2948982188334832,-0.30662333965301514,0.0002941393713828506
0,37,1.2622973864601799,-0.27127087116241455,0.022425482230644278,1.1793706133539377,-0.1893460750579834,-0.021818249022054866
0,38,1.3317718282417443,-0.34104061126708984,-0.007540804828528332,2.0579384861265115,-1.0751895904541016,0.02637010998850209
